# experiment=tree_reuse engine=helix-f3270d5 date=20260808-144106
# games=tests/data/thesis-games.txt budget_ms=500 mode=keep game_count=30
game_id,ply,side,mode,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,played_move
7,76,w,keep,7,18,940032,526774,8,164683,19431,42974,26666,0.1180,475,f1g2,c2f2
7,77,b,keep,7,17,918926,490391,4,125718,18713,36644,21807,0.1488,414,g7h6,g7h6
7,78,w,keep,7,18,627560,371305,13,157104,19050,37843,24674,0.1213,391,b6d5,b6d7
7,79,b,keep,8,17,815801,448698,20,154931,25064,41882,26960,0.1618,423,d8d7,d8d7
7,80,w,keep,8,18,752235,432518,6,209055,24702,50723,39322,0.1182,463,a2a4,a1b1
7,81,b,keep,7,18,883712,493279,6,175944,26705,48358,32894,0.1518,474,h6e3,h6e3
7,82,w,keep,8,17,774461,432683,9,160275,26543,44914,32217,0.1656,408,f1g2,b4d2
7,83,b,keep,7,18,887808,497352,32,180660,23424,48958,34344,0.1297,474,e3f2,e3f2
7,84,w,keep,8,18,788480,447428,33,206980,34209,51402,33538,0.1653,474,f1f2,f3f4
7,85,b,keep,7,18,797696,478629,33,173942,18625,44425,30612,0.1071,476,f2g3,f2g3
7,86,w,keep,7,18,844800,494599,6,174190,15470,45954,35359,0.0888,474,b1b6,a2a4
7,87,b,keep,7,16,828416,481148,14,164135,28436,44662,25340,0.1732,474,e8d8,e8d8
7,88,w,keep,7,16,723968,436610,2,202838,27117,47373,32707,0.1337,475,b1b5,a4d7
7,89,b,keep,9,17,863367,466448,58,177030,39019,57544,35965,0.2204,465,d8d7,d8d7
7,90,w,keep,9,18,921600,486565,11,166173,41504,60985,37481,0.2498,475,f4f5,d2c1
8,0,w,keep,8,21,776870,418051,35,193726,31254,54047,840,0.1613,458,e2e4,d2d4
8,1,b,keep,8,22,879616,466048,19,175406,28932,48530,2141,0.1649,475,d7d5,d7d5
8,2,w,keep,8,20,706560,404242,0,204914,20254,48177,4116,0.0988,475,g1f3,c2c4
8,3,b,keep,7,20,743424,420581,20,191947,30612,48774,4970,0.1595,475,d5c4,d5c4
8,4,w,keep,7,19,812032,459125,18,149418,12834,34748,4095,0.0859,475,e2e3,e2e4
8,5,b,keep,6,21,673792,415553,49,182703,17606,34847,4356,0.0964,475,c7c5,c7c5
8,6,w,keep,7,20,631710,352486,9,113989,12365,27350,3980,0.1085,350,d4d5,g1f3
8,7,b,keep,7,19,607644,352045,3,118436,12224,26274,4007,0.1032,378,c5d4,c5d4
8,8,w,keep,7,24,707584,418409,19,149552,13509,31263,5213,0.0903,474,f1c4,f1c4
8,9,b,keep,7,20,726016,442607,7,163954,14267,29959,5278,0.0870,475,b8c6,c8g4
8,10,w,keep,7,21,845824,468989,9,127562,13576,36538,7757,0.1064,476,c4f7,d1b3
8,11,b,keep,6,21,614400,381617,29,148335,14135,29601,5857,0.0953,475,e7e6,e7e6
8,12,w,keep,7,21,765952,440236,10,123044,15898,30878,6326,0.1292,474,b3b7,b3b7
8,13,b,keep,7,22,624640,387919,0,146942,10573,29839,7941,0.0720,475,b8d7,b8d7
8,14,w,keep,7,20,823296,475598,6,130497,11479,28051,7222,0.0880,474,f3d4,f3d4
8,15,b,keep,6,21,728064,449377,0,137865,10921,25804,6805,0.0792,476,a8b8,a8b8
8,16,w,keep,6,20,704512,442391,5,144795,10207,24783,6769,0.0705,474,b7a6,b7a6
8,17,b,keep,6,21,544768,359575,6,163549,18189,34800,10805,0.1112,476,b8b6,b8b6
8,18,w,keep,6,22,510976,369131,11,173295,7962,21571,6357,0.0459,474,a6a4,a6a4
8,19,b,keep,6,21,520192,364807,2,161634,7957,26790,9015,0.0492,475,f8c5,b6b4
8,20,w,keep,6,22,625664,423669,29,164411,11077,19395,5919,0.0674,475,a4c2,a4c2
8,21,b,keep,5,21,493568,396092,0,205846,4008,18315,7109,0.0195,475,d8c7,d7e5
8,22,w,keep,7,22,686575,420947,6,144175,9931,25591,8136,0.0689,463,c4b5,c4b5
8,23,b,keep,8,18,696029,408957,5,151366,8422,34374,13222,0.0556,463,b4b5,e8e7
8,24,w,keep,6,18,872448,478204,4,119401,13769,32112,10525,0.1153,475,d4c6,d4c6
8,25,b,keep,7,19,637952,399205,14,178305,10870,35418,14343,0.0610,474,e5c6,e5c6
8,26,w,keep,7,18,703488,415820,15,160691,16226,33370,11714,0.1010,475,b5c6,b5c6
8,27,b,keep,6,17,709632,409403,0,143197,5566,31976,14070,0.0389,475,b4d4,b4c4
8,28,w,keep,7,20,700416,401201,39,157146,18015,42237,16222,0.1146,474,b1c3,b1c3
8,29,b,keep,7,19,705536,425760,2,187636,23973,44505,15975,0.1278,475,c4c6,c4c6
8,30,w,keep,7,18,772096,432959,2,163303,15312,40029,17084,0.0938,475,c1g5,c1g5
8,31,b,keep,8,18,660124,365031,0,112208,13773,30297,13121,0.1227,354,f7f6,f7f6
8,32,w,keep,7,19,997376,542661,1,132149,13741,33487,14062,0.1040,474,g5e3,g5e3
8,33,b,keep,7,20,607232,419388,4,235053,26589,42992,18641,0.1131,475,e7e8,d8a8
8,34,w,keep,7,16,846484,444792,1,89197,10788,29957,14259,0.1209,382,h2h3,h2h3
8,35,b,keep,7,17,1039360,549206,2,119151,12885,35184,17321,0.1081,474,g4h5,a8b7
8,36,w,keep,7,21,761856,449195,6,158856,14431,38442,18882,0.0908,475,h3g4,h3g4
8,37,b,keep,7,21,458762,297226,3,136452,18609,28739,10942,0.1364,362,g8h6,e7f7
8,38,w,keep,6,18,436043,298468,11,145719,9405,25033,12787,0.0645,351,e1c1,a1d1
8,39,b,keep,6,21,743424,467948,11,175675,15294,30619,14232,0.0871,474,g8h6,g8e7
8,40,w,keep,6,18,780288,487379,17,179108,11239,35751,19416,0.0627,474,e1g1,e1g1
8,41,b,keep,6,19,783360,474999,56,196212,20018,44984,21710,0.1020,474,e7g6,h7h6
8,42,w,keep,6,17,505086,329456,12,160553,12715,36423,21366,0.0792,350,d1d8,d1d8
8,43,b,keep,6,22,716800,466588,27,210761,16826,45200,26307,0.0798,474,c6c8,c6c8
8,44,w,keep,6,17,973824,557377,18,164886,16010,38303,21214,0.0971,474,d8c8,d8d1
8,45,b,keep,7,19,583246,363368,6,169870,14336,40233,24540,0.0844,388,e7g6,c8c6
8,46,w,keep,6,17,1026048,585195,0,147340,8404,31827,19703,0.0570,474,d1d8,d1d8
8,47,b,keep,7,19,1065984,593060,1,124191,13658,35732,19985,0.1100,474,c6c8,c6c7
8,48,w,keep,5,17,719872,460501,30,223669,32555,55599,34021,0.1455,475,d8d1,a2a4
8,49,b,keep,7,18,934912,534548,19,165177,21374,44372,25249,0.1294,474,e7c6,a7a5
8,50,w,keep,6,17,570482,367722,20,195428,19270,44262,28609,0.0986,402,f1d1,d8d1
8,51,b,keep,6,20,675840,435269,34,219696,18757,46368,28999,0.0854,475,c7d7,e7g6
8,52,w,keep,5,19,692224,437620,32,217142,27103,46024,23854,0.1248,475,c2e2,e3d4
8,53,b,keep,6,20,712704,454805,49,207283,16548,41541,25722,0.0798,475,f8e7,b7b4
8,54,w,keep,5,19,699392,464005,44,207705,13192,32140,19111,0.0635,475,c2d3,c2e2
8,55,b,keep,6,20,685056,451485,14,210344,13539,38216,23685,0.0644,474,f7g8,f8e7
8,56,w,keep,5,18,708608,470558,68,209695,15014,32866,19062,0.0716,476,e2d2,d4e3
8,57,b,keep,6,22,699392,461614,2,205742,10096,36479,26100,0.0491,475,c7b7,h8c8
8,58,w,keep,5,20,720896,475701,16,200248,11654,34832,22755,0.0582,475,d1d4,f2f4
8,59,b,keep,6,21,655360,468878,27,196285,11409,30763,20497,0.0581,474,b4c4,f7g8
8,60,w,keep,7,21,826368,521847,10,171501,15715,33172,19811,0.0916,474,f4f5,f4f5
8,61,b,keep,6,23,715776,512681,3,191098,5191,25374,19134,0.0272,475,e6f5,g6e5
8,62,w,keep,6,21,765952,517722,7,190843,11220,22539,12785,0.0588,475,f5e6,f5e6
8,63,b,keep,6,19,807936,509139,7,171726,13719,32516,21598,0.0799,474,c7c6,b4c4
8,64,w,keep,6,19,851968,511949,9,168937,11975,31825,21962,0.0709,475,e2c4,e2c4
8,65,b,keep,7,19,842752,481160,5,180306,26730,44285,25036,0.1482,474,e5c4,c7c4
8,66,w,keep,7,17,809644,482934,8,173770,15529,36881,24536,0.0894,462,c3d5,c3d5
8,67,b,keep,7,18,709632,452982,24,211915,14183,40900,28991,0.0669,475,c8e8,g8f8
8,68,w,keep,7,17,841728,480578,6,174150,23619,48748,31437,0.1356,474,d5b6,d5b6
8,69,b,keep,8,20,795648,455564,4,203679,32727,55989,37848,0.1607,476,c4e4,c8c7
8,70,w,keep,7,18,829242,459350,17,128217,17908,36260,20983,0.1397,399,b6c4,b6c4
8,71,b,keep,8,17,792576,444948,13,208065,32901,59265,40986,0.1581,474,c7c4,e5c4
8,72,w,keep,7,17,774144,443216,23,200296,33840,53687,32776,0.1689,475,d1c1,d1c1
8,73,b,keep,8,17,607750,346620,1,153153,16125,40948,31061,0.1053,363,e7d6,f8g8
8,74,w,keep,7,17,680761,398775,27,197990,38525,53428,29793,0.1946,429,e3d4,f1f2
8,75,b,keep,7,18,772096,443388,16,209670,37631,59521,36538,0.1795,475,e7d6,c7c5
8,76,w,keep,10,17,1042432,534383,18,176950,55982,55874,34088,0.3164,475,e3c5,e3c5
8,77,b,keep,11,18,992256,491877,8,184181,51893,67966,44423,0.2818,475,e7c5,e7c5
8,78,w,keep,11,19,628736,326939,11,292735,80081,93727,71044,0.2736,474,c1c4,c1c4
8,79,b,keep,11,19,1397760,650400,5,125242,64169,73609,40676,0.5124,474,c5f2,c5f2
8,80,w,keep,11,19,1185792,543246,0,191174,92778,85967,53995,0.4853,475,g1f2,g1f2
8,81,b,keep,10,19,650240,264479,15,393699,231696,121315,59064,0.5885,475,g8f8,g8f8
9,0,w,keep,8,21,776870,418051,35,193726,31254,54047,840,0.1613,453,e2e4,d2d4
9,1,b,keep,8,22,880640,466906,19,176005,28953,48601,2144,0.1645,474,d7d5,d7d5
9,2,w,keep,8,20,692224,396493,0,202390,19652,47587,4090,0.0971,474,g1f3,c2c4
9,3,b,keep,7,20,741376,419182,20,191038,30595,48576,4940,0.1602,474,d5c4,d5c4
9,4,w,keep,7,19,821248,465522,18,153415,12974,35575,4209,0.0846,476,e2e3,e2e4
9,5,b,keep,6,21,677888,416818,49,182671,17704,35050,4331,0.0969,474,c7c5,c7c5
9,6,w,keep,7,21,779264,455320,10,166803,15532,34964,5268,0.0931,475,d4d5,g1f3
9,7,b,keep,7,22,606024,353516,3,120579,12397,26039,4078,0.1028,380,c5d4,c5d4
9,8,w,keep,7,23,716800,421672,18,147073,13257,30533,5123,0.0901,474,f1c4,d1d4
9,9,b,keep,8,20,659456,366674,8,157819,17428,42502,8179,0.1104,474,d8d4,d8d4
9,10,w,keep,8,20,571392,308305,11,169275,21341,48558,11386,0.1261,476,f3d4,f3d4
9,11,b,keep,8,21,802816,421512,27,131285,19361,42725,9683,0.1475,474,e7e5,e7e5
9,12,w,keep,8,20,795648,412150,13,148739,30664,46062,10834,0.2062,474,d4b5,d4c2
9,13,b,keep,6,18,596992,340843,16,171027,19992,39305,9819,0.1169,476,g8f6,g8f6
9,14,w,keep,7,24,759808,411852,2,133788,14878,33397,8711,0.1112,474,b1d2,f2f3
9,15,b,keep,6,19,715776,392711,22,152546,19327,35753,9378,0.1267,475,b7b5,c8e6
9,16,w,keep,7,18,732160,401838,14,138312,17737,32302,8530,0.1282,474,b1d2,c2a3
9,17,b,keep,6,18,604160,357493,19,152293,12994,26946,7759,0.0853,475,b8c6,b8c6
9,18,w,keep,7,19,362356,251972,5,154878,8457,24702,8755,0.0546,405,f1c4,f1c4
9,19,b,keep,6,21,876544,474417,4,121731,11447,27601,8547,0.0940,475,e6c4,e6c4
9,20,w,keep,7,19,724992,396457,76,151328,20118,39120,12286,0.1329,474,a3c4,a3c4
9,21,b,keep,7,19,537600,332830,11,201016,20105,38574,12797,0.1000,475,c6d4,c6d4
9,22,w,keep,7,19,791552,445935,28,154871,14576,30688,9890,0.0941,474,c4e3,e1d2
9,23,b,keep,7,18,708608,410376,18,180006,17962,42251,15853,0.0998,475,e8c8,a8d8
9,24,w,keep,8,18,741992,395714,13,135288,17508,40460,15372,0.1294,430,d2c3,h2h3
9,25,b,keep,7,18,832512,452085,17,155319,19162,51249,21587,0.1234,475,b7b5,d4b3
9,26,w,keep,8,18,701440,390961,17,182388,25930,49546,19025,0.1422,474,d2c3,d2c2
9,27,b,keep,8,20,1019904,530029,23,142031,33808,46742,18093,0.2380,475,b3a1,b3a1
9,28,w,keep,9,19,653312,375507,14,198801,25615,47006,21117,0.1288,475,c2c3,c2c3
9,29,b,keep,8,20,700416,411666,9,192857,25299,35962,14486,0.1312,474,d8c8,d8c8
9,30,w,keep,8,18,603136,357388,7,193788,22740,44513,20672,0.1173,475,c1e3,a2a4
9,31,b,keep,7,18,750592,426234,17,182571,19481,44175,20819,0.1067,475,a1c2,a1c2
9,32,w,keep,7,19,819200,471042,24,170942,15257,31621,13385,0.0893,474,h1d1,c3c2
9,33,b,keep,7,17,747520,428463,37,191940,19566,48827,27053,0.1019,475,c8c4,c8c4
9,34,w,keep,8,19,885760,477137,15,159596,22644,45769,21612,0.1419,474,b1c3,b1c3
9,35,b,keep,7,18,529408,345536,0,240849,25965,51915,31002,0.1078,474,a7a5,f8e7
9,36,w,keep,6,17,714752,426177,50,195816,27051,39791,18841,0.1381,475,h1d1,a4a5
9,37,b,keep,7,16,676125,377901,9,137831,15911,35052,18548,0.1154,383,c4c5,e8g8
9,38,w,keep,7,17,837632,483868,22,186385,21788,44766,23361,0.1169,474,c1e3,c1e3
9,39,b,keep,7,17,708608,438695,3,206885,14331,45189,28364,0.0693,475,e7b4,f8c8
9,40,w,keep,7,17,649016,387260,7,151091,21403,36068,18073,0.1417,406,h1a1,e3a7
9,41,b,keep,8,17,814080,457401,2,184655,32417,49088,28003,0.1756,475,e7b4,e7b4
9,42,w,keep,8,19,773120,441233,3,172495,24253,50444,29984,0.1406,475,a7b6,a7b6
9,43,b,keep,9,18,932864,491097,20,172796,35716,52900,29844,0.2067,474,b4c3,b4c3
9,44,w,keep,9,20,888832,474423,12,187058,38859,49490,27076,0.2077,475,b2c3,c2b3
9,45,b,keep,9,19,861184,481028,83,185961,34766,58169,31620,0.1870,474,c4b4,c4b4
9,46,w,keep,10,18,973824,506224,6,167135,36775,57864,33574,0.2200,475,b3a3,b3a3
9,47,b,keep,9,18,675840,391316,0,217027,41657,68099,44827,0.1919,476,b4b2,b4b2
9,48,w,keep,9,18,1205248,598428,0,130287,28667,52707,31821,0.2200,475,h1d1,f3f4
9,49,b,keep,7,16,781312,450257,31,180452,25882,60860,37484,0.1434,474,b2g2,c8a8
9,50,w,keep,9,15,601784,339335,21,126330,28953,46376,27799,0.2292,360,h1d1,b6d8
10,0,w,keep,8,21,776870,418051,35,193726,31254,54047,840,0.1613,457,e2e4,e2e4
10,1,b,keep,7,20,868352,472903,12,168489,17037,43251,2089,0.1011,474,d7d5,c7c5
10,2,w,keep,7,23,795648,451937,27,176644,22434,41034,2322,0.1270,477,b1c3,g1f3
10,3,b,keep,7,21,775168,431810,55,177001,33314,41261,2922,0.1882,474,e7e6,e7e6
10,4,w,keep,7,27,712704,433362,4,173820,20501,33421,2650,0.1179,475,f1d3,d2d3
10,5,b,keep,7,22,680960,406125,33,190613,21444,39412,4357,0.1125,475,d7d5,b8c6
10,6,w,keep,6,20,730112,427769,24,172894,19562,34184,4255,0.1131,475,f1e2,g2g3
10,7,b,keep,7,19,838456,456459,16,142458,17691,37252,5267,0.1242,452,d7d5,d7d5
10,8,w,keep,7,23,875520,475481,22,142107,16165,37052,6429,0.1138,475,e4d5,e4d5
10,9,b,keep,8,22,634104,357179,7,140007,17883,36131,7232,0.1277,404,e6d5,d8d5
10,10,w,keep,7,21,732160,428408,9,171880,18331,35935,7181,0.1066,474,f1g2,f1g2
10,11,b,keep,7,21,836608,482953,4,156359,23391,31516,5248,0.1496,474,g8f6,g8f6
10,12,w,keep,7,23,740352,439495,14,166624,13536,35215,8514,0.0812,475,e1g1,e1g1
10,13,b,keep,7,23,956416,524483,15,144703,21991,32157,6319,0.1520,474,d5d8,f8e7
10,14,w,keep,7,22,796672,476060,2,178016,16906,30869,7526,0.0950,474,b1c3,b1c3
10,15,b,keep,7,23,772096,459523,9,173405,15845,30952,8194,0.0914,475,d5d8,d5d6
10,16,w,keep,6,20,504105,331202,21,167174,11773,24891,6906,0.0704,376,c1e3,c1e3
10,17,b,keep,6,23,654336,441817,39,209422,15834,30589,7579,0.0756,474,e8g8,e6e5
10,18,w,keep,5,25,652288,448759,6,187232,9314,21346,6072,0.0497,474,c3e4,c3e4
10,19,b,keep,8,22,671460,410247,4,156237,14871,26442,7933,0.0952,439,f6e4,d6c7
10,20,w,keep,6,24,627712,442241,36,189463,8761,21169,6490,0.0462,475,e4c5,e4c5
10,21,b,keep,6,24,631808,430550,1,178513,14537,30352,9879,0.0814,475,f6d5,f6g4
10,22,w,keep,6,25,629760,448168,24,186819,15342,23494,7641,0.0821,474,c5e4,c5e4
10,23,b,keep,6,24,636928,455938,13,188906,10806,24435,7553,0.0572,475,e8g8,f7f5
10,24,w,keep,7,21,788965,468356,13,137389,12391,28453,9967,0.0902,469,e4c3,e4c3
10,25,b,keep,7,22,927369,514460,5,100477,6652,22766,8423,0.0662,451,g4e3,g4e3
10,26,w,keep,7,22,740352,452290,11,157665,13494,31480,11065,0.0856,475,f2e3,f2e3
10,27,b,keep,7,25,759808,460118,0,161713,14863,30930,11804,0.0919,474,c8e6,e8g8
10,28,w,keep,6,23,859136,515083,34,171915,13836,30795,10827,0.0805,474,c3d5,c3d5
10,29,b,keep,7,25,730112,475820,13,199792,14431,27522,10009,0.0722,476,c7d8,c7d6
10,30,w,keep,6,24,841728,506905,9,179033,19177,33468,11456,0.1071,475,f3d2,f3d2
10,31,b,keep,6,23,715776,473189,4,204327,13065,34175,14457,0.0639,476,d6d8,c8e6
10,32,w,keep,7,23,851968,519457,0,168387,14803,32069,13340,0.0879,474,d2c4,d2c4
10,33,b,keep,7,22,1096704,603523,0,125762,14396,32718,13118,0.1145,475,d6d8,d6c5
10,34,w,keep,7,20,964678,542561,4,125338,15219,32681,12865,0.1214,449,d5e7,d5e7
10,35,b,keep,6,22,678912,464557,3,210796,11545,32089,15472,0.0548,474,c6e7,c6e7
10,36,w,keep,6,21,789504,508790,15,187371,13542,26659,10386,0.0723,476,d1e2,d1e2
10,37,b,keep,6,22,727040,495474,10,199737,8151,28032,14395,0.0408,475,e5e4,a8d8
10,38,w,keep,6,21,755712,489640,36,193527,15568,34617,15829,0.0804,475,g2b7,g2b7
10,39,b,keep,6,20,704512,445967,4,212759,27085,51867,26224,0.1273,475,d8b8,e5e4
10,40,w,keep,6,20,663552,449916,4,220294,44465,42864,12182,0.2018,474,a2a4,a2a4
10,41,b,keep,7,17,1076224,590071,11,144285,24123,39085,16367,0.1672,475,e6c4,e6c4
10,42,w,keep,8,19,615781,377930,0,159481,26146,35156,18813,0.1639,378,d3c4,d3c4
10,43,b,keep,8,21,748544,436740,22,224269,39321,53595,29562,0.1753,475,c5b6,d8b8
10,44,w,keep,7,20,995328,555635,33,163709,27482,43161,18758,0.1679,474,b7a6,b7a6
10,45,b,keep,7,19,791552,486744,12,196054,28296,45759,23623,0.1443,474,b8b2,b8b2
10,46,w,keep,7,21,929792,532256,1,163685,13218,40293,23301,0.0808,475,a6b5,f1b1
10,47,b,keep,7,19,876544,485228,39,189254,30711,48878,25564,0.1623,475,b2b1,f8b8
10,48,w,keep,7,20,816128,491568,54,183893,18551,40874,23367,0.1009,474,b1b2,b1b2
10,49,b,keep,8,20,777216,465455,36,200438,25364,47175,26909,0.1265,474,b8b2,b8b2
10,50,w,keep,7,19,828416,467589,21,191266,24702,48425,27890,0.1291,475,a6b5,a1d1
10,51,b,keep,7,19,754255,425127,63,177613,29881,44418,21178,0.1682,449,c5c7,g8f7
10,52,w,keep,7,18,560756,348382,10,157825,9021,32563,21808,0.0572,380,a6b5,a6b5
10,53,b,keep,7,18,696994,396996,22,168585,20108,45292,25860,0.1193,433,c5b6,g7g5
10,54,w,keep,6,17,744448,466304,13,185331,13891,37633,22389,0.0750,476,g1g2,g1g2
10,55,b,keep,7,17,696380,396889,30,155351,24050,39398,19507,0.1548,413,a7a5,f7f6
10,56,w,keep,6,18,768000,472744,16,186611,17192,39962,24964,0.0921,474,d1d7,e2d2
10,57,b,keep,7,17,662745,374816,53,129136,16898,33895,19935,0.1309,375,c5e5,f6f7
10,58,w,keep,7,17,635825,385400,38,161557,26307,37583,19556,0.1628,397,d2e2,a4a5
10,59,b,keep,7,18,801792,475680,30,183086,18498,41269,24956,0.1010,475,c5e5,h7h5
10,60,w,keep,7,19,723045,440511,44,168145,16458,37370,22064,0.0979,441,a5a6,a5a6
10,61,b,keep,7,17,680178,390032,26,143739,15036,36930,22924,0.1046,390,h5h4,g5g4
10,62,w,keep,7,18,690301,442910,57,191045,25534,37314,19218,0.1337,453,d2f2,d2f2
10,63,b,keep,7,18,707584,444298,22,191578,25493,39369,23306,0.1331,474,b2a2,f7f6
10,64,w,keep,6,19,631808,438250,52,203464,25128,37493,21678,0.1235,475,d1d7,d1d8
10,65,b,keep,6,18,742400,453896,55,184353,26509,39496,22039,0.1438,474,c5b4,c5e5
10,66,w,keep,7,19,749568,440642,37,182202,26889,44637,26009,0.1476,475,f2d2,f2d2
10,67,b,keep,7,19,657408,421737,9,191853,18465,42339,30388,0.0962,476,b2a2,b2b1
10,68,w,keep,7,19,715776,405305,12,184255,19087,52822,39159,0.1036,474,d2d6,d8d6
10,69,b,keep,8,19,774144,441292,20,177080,29999,46096,26826,0.1694,474,f6g5,f6g7
10,70,w,keep,7,19,686080,410683,76,198475,39511,45739,22242,0.1991,474,d6d7,d6d7
10,71,b,keep,7,18,672768,405727,24,211369,35466,49209,28104,0.1678,476,e5f6,g7h6
10,72,w,keep,7,17,813056,457854,59,180102,30852,48502,27284,0.1713,474,d7a7,d7a7
10,73,b,keep,7,18,711680,431703,5,205694,30230,47819,31483,0.1470,476,h5h4,e5a1
10,74,w,keep,7,18,686080,425182,42,205034,37362,40992,20333,0.1822,475,d2f2,d2f2
10,75,b,keep,7,18,717824,424907,9,183360,28563,43289,27541,0.1558,474,a1f6,e7g6
10,76,w,keep,7,20,716800,427142,28,181949,18252,44491,31303,0.1003,475,a7f7,a7f7
10,77,b,keep,7,22,707584,415381,11,162323,19014,38246,23447,0.1171,477,b1b2,f5f4
10,78,w,keep,7,19,794624,448313,66,167962,24239,49962,31658,0.1443,474,e3f4,f7f4
10,79,b,keep,7,17,753664,422767,7,189127,32701,55619,39510,0.1729,474,g6f4,g6e5
10,80,w,keep,8,18,692224,395054,34,175973,21051,48278,35558,0.1196,474,f4e4,f4f6
10,81,b,keep,9,18,637952,361617,46,179891,30133,48712,31914,0.1675,475,h6g7,h6g7
10,82,w,keep,9,19,728064,385324,0,170560,35807,55106,35685,0.2099,475,f6d6,f6d6
10,83,b,keep,10,18,675840,364118,5,182663,37621,57384,41566,0.2060,474,e5f3,e5f3
10,84,w,keep,11,19,659804,354314,12,169062,34555,56606,38445,0.2044,474,d6d7,d6d7
10,85,b,keep,11,22,668672,367358,20,167268,33462,62085,46619,0.2001,474,g7f6,g7f6
10,86,w,keep,11,19,723968,378321,4,151741,25582,55002,40330,0.1686,475,d7d6,d7d6
10,87,b,keep,11,20,603136,335905,4,169720,28478,61323,44772,0.1678,475,f6e7,f6e7
10,88,w,keep,11,19,1383424,661042,22,62215,16065,46957,41682,0.2582,475,d6d7,d6d7
10,89,b,keep,10,19,1277952,623080,177,74999,33581,44157,18405,0.4478,474,e7e6,e7e6
10,90,w,keep,11,19,767649,400194,25,148663,35334,56484,38926,0.2377,468,d7d6,d7d6
10,91,b,keep,11,21,877568,471403,44,175435,48151,56070,39011,0.2745,475,e6d6,e6f7
10,92,w,keep,9,18,555936,334726,97,175191,39324,66121,53902,0.2245,421,d6d7,d6d7
10,93,b,keep,11,21,676864,353406,0,160092,20528,63734,55205,0.1282,474,f7e6,f7e6
10,94,w,keep,12,20,796672,409214,0,168200,46423,57391,42403,0.2760,474,d7d6,d7d6
10,95,b,keep,12,20,1228800,597785,0,97282,31988,48075,31940,0.3288,475,e6d6,e6d6
10,96,w,keep,11,20,1225728,594084,0,93537,32899,47355,32378,0.3517,476,c4c5,c4c5
10,97,b,keep,11,16,641024,329343,14,311774,141833,102040,77665,0.4549,475,d6c5,d6c5
10,98,w,keep,10,12,657408,334589,0,322819,149530,94659,88831,0.4632,474,b5f1,b5f1
10,99,b,keep,9,11,674816,354383,0,320432,166658,90410,73109,0.5201,474,f3e1,b1d1
10,100,w,keep,10,18,1060187,530288,32,113405,40056,50067,31522,0.3532,449,a6a7,a6a7
10,101,b,keep,10,20,862208,440826,17,193179,66740,67414,49738,0.3455,474,d1d2,d1d2
10,102,w,keep,10,18,634880,342077,11,291496,102117,105961,90794,0.3503,474,f2d2,f2d2
10,103,b,keep,9,11,645120,347083,1,298036,92119,111977,105569,0.3091,475,f3d2,f3d2
10,104,w,keep,9,13,1409024,659330,3,90476,47059,62709,41804,0.5201,475,f1e2,f1e2
11,0,w,keep,8,21,776870,418051,35,193726,31254,54047,840,0.1613,458,e2e4,e2e4
11,1,b,keep,7,20,867328,472378,12,168390,17000,43221,2089,0.1010,475,d7d5,c7c5
11,2,w,keep,7,23,792576,449086,27,174724,22427,40942,2311,0.1284,474,b1c3,g1f3
11,3,b,keep,7,21,789504,440568,55,181453,33563,42121,2990,0.1850,475,e7e6,e7e6
11,4,w,keep,7,27,717824,437775,4,177043,20668,33701,2692,0.1167,475,f1d3,d2d3
11,5,b,keep,7,22,686080,408467,33,191862,21671,40197,4510,0.1130,474,d7d5,b8c6
11,6,w,keep,6,20,729088,426796,24,172319,19651,34151,4288,0.1140,475,f1e2,g2g3
11,7,b,keep,7,19,836770,454390,16,140824,17694,37248,5301,0.1256,448,d7d5,d7d5
11,8,w,keep,7,23,913408,491360,22,139336,17103,37246,6372,0.1227,474,e4d5,d1e2
11,9,b,keep,6,20,886784,483919,23,124498,16621,35963,6091,0.1335,475,c6d4,c6d4
11,10,w,keep,7,19,766976,449210,15,144205,16547,31349,6080,0.1147,475,f3d4,f3d4
11,11,b,keep,7,19,571392,370795,0,189113,17148,36121,8818,0.0907,474,c5d4,c5d4
11,12,w,keep,7,22,801792,473376,16,155174,12690,24182,5123,0.0818,475,f1g2,b1d2
11,13,b,keep,7,20,787169,424134,19,131181,23748,36485,7494,0.1810,447,f8c5,f8c5
11,14,w,keep,7,22,640000,395459,5,166321,18977,32296,7988,0.1141,475,c2c3,e4e5
11,15,b,keep,8,20,615952,326819,7,130935,22874,34440,9754,0.1747,380,g8e7,g8e7
11,16,w,keep,8,23,723968,423863,18,179738,17788,41113,12162,0.0990,474,f1g2,f1g2
11,17,b,keep,7,23,594944,370902,5,211083,30793,44036,11421,0.1459,475,e8g8,e8g8
11,18,w,keep,7,28,776192,459989,6,163924,19018,34799,10194,0.1160,476,c2c3,d2f3
11,19,b,keep,7,27,762880,454089,20,180456,22370,37815,11769,0.1240,475,c8d7,c8d7
11,20,w,keep,7,25,885760,526455,6,167936,15528,31302,8606,0.0925,476,e1g1,h2h4
11,21,b,keep,6,22,827392,480329,24,169012,17506,37312,12160,0.1036,476,d7c6,d8c7
11,22,w,keep,6,22,657408,443722,23,196925,16914,31787,10057,0.0859,475,c2c3,h4h5
