# experiment=depth_vs_time engine=helix-f3270d5 date=20260813-150721
# suite=tests/data/stockfish-bench-all.epd pvs=off nmp=on reps=3 positions=309
fen_id,budget_ms,rep,pvs,nmp,completed_depth,seldepth,nodes,qnodes,researches,null_cutoffs,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,stop_reason
86,250,0,off,on,7,15,385024,195065,0,1368,93192,10831,31789,389,0.1162,236,c6a4,hard_time
86,250,1,off,on,7,15,386048,195561,0,1371,93432,10843,31886,392,0.1161,237,c6a4,hard_time
86,250,2,off,on,7,15,391168,198263,0,1384,95111,11038,32389,407,0.1161,238,c6a4,hard_time
86,500,0,off,on,8,16,728064,369045,0,4746,212080,30240,68191,1719,0.1426,476,c6a4,hard_time
86,500,1,off,on,8,16,728064,369045,0,4746,212080,30240,68191,1719,0.1426,475,c6a4,hard_time
86,500,2,off,on,8,16,718848,364717,0,4473,206862,29229,66716,1646,0.1413,475,c6a4,hard_time
86,1000,0,off,on,9,17,1501184,757221,0,8333,390522,61642,130582,6063,0.1578,952,c6a4,hard_time
86,1000,1,off,on,9,17,1506304,759693,0,8335,391538,61756,131064,6114,0.1577,950,c6a4,hard_time
86,1000,2,off,on,9,17,1504256,758692,0,8334,391045,61693,130853,6093,0.1578,949,c6a4,hard_time
87,10,0,off,on,4,9,16384,8227,0,31,2826,286,1111,0,0.1012,9,a3a2,hard_time
87,10,1,off,on,4,9,16384,8227,0,31,2826,286,1111,0,0.1012,9,a3a2,hard_time
87,10,2,off,on,4,9,16384,8227,0,31,2826,286,1111,0,0.1012,9,a3a2,hard_time
87,25,0,off,on,5,13,30720,16508,0,88,9762,941,2788,1,0.0964,22,a3a2,hard_time
87,25,1,off,on,5,13,31744,17157,0,100,10220,968,2854,2,0.0947,22,a3a2,hard_time
87,25,2,off,on,5,13,31744,17157,0,100,10220,968,2854,2,0.0947,22,a3a2,hard_time
87,50,0,off,on,6,13,54786,30859,0,214,22901,2635,5534,15,0.1151,44,a3a2,soft_time
87,50,1,off,on,6,13,54786,30859,0,214,22901,2635,5534,15,0.1151,44,a3a2,soft_time
87,50,2,off,on,6,13,54786,30859,0,214,22901,2635,5534,15,0.1151,44,a3a2,soft_time
87,100,0,off,on,6,14,142336,76037,0,363,42300,5741,11433,57,0.1357,94,a3a2,hard_time
87,100,1,off,on,6,14,144384,77086,0,363,42768,5854,11587,59,0.1369,95,a3a2,hard_time
87,100,2,off,on,6,14,142336,76037,0,363,42300,5741,11433,57,0.1357,95,a3a2,hard_time
87,250,0,off,on,8,16,259631,137060,0,1954,85627,14142,24462,216,0.1652,182,a3a2,soft_time
87,250,1,off,on,8,16,259631,137060,0,1954,85627,14142,24462,216,0.1652,182,a3a2,soft_time
87,250,2,off,on,8,16,259631,137060,0,1954,85627,14142,24462,216,0.1652,182,a3a2,soft_time
87,500,0,off,on,9,17,725620,373681,0,4356,196353,34793,59785,1259,0.1772,457,a3a2,soft_time
87,500,1,off,on,9,17,725620,373681,0,4356,196353,34793,59785,1259,0.1772,456,a3a2,soft_time
87,500,2,off,on,9,17,725620,373681,0,4356,196353,34793,59785,1259,0.1772,453,a3a2,soft_time
87,1000,0,off,on,9,18,1468416,748235,0,8204,419570,62371,134712,6626,0.1487,950,a3a2,hard_time
87,1000,1,off,on,9,18,1465344,746736,0,8195,418384,62304,134270,6589,0.1489,950,a3a2,hard_time
87,1000,2,off,on,9,18,1459200,743760,0,8172,416340,62145,133486,6521,0.1493,949,a3a2,hard_time
88,10,0,off,on,4,10,16384,8220,0,21,3430,414,1294,1,0.1207,9,a2d2,hard_time
88,10,1,off,on,4,10,16384,8220,0,21,3430,414,1294,1,0.1207,10,a2d2,hard_time
88,10,2,off,on,4,10,16384,8220,0,21,3430,414,1294,1,0.1207,10,a2d2,hard_time
88,25,0,off,on,5,12,33792,17294,0,216,9714,1139,3332,8,0.1173,22,a2d2,hard_time
88,25,1,off,on,5,12,33792,17294,0,216,9714,1139,3332,8,0.1173,23,a2d2,hard_time
88,25,2,off,on,5,12,33792,17294,0,216,9714,1139,3332,8,0.1173,23,a2d2,hard_time
88,50,0,off,on,6,12,67584,35061,0,534,20801,2305,6508,23,0.1108,46,a2h2,hard_time
88,50,1,off,on,6,12,67584,35061,0,534,20801,2305,6508,23,0.1108,46,a2h2,hard_time
88,50,2,off,on,6,12,67584,35061,0,534,20801,2305,6508,23,0.1108,47,a2h2,hard_time
88,100,0,off,on,7,14,133776,67656,0,778,35254,4597,11918,75,0.1304,85,a2a3,soft_time
88,100,1,off,on,7,14,133776,67656,0,778,35254,4597,11918,75,0.1304,85,a2a3,soft_time
88,100,2,off,on,7,14,133776,67656,0,778,35254,4597,11918,75,0.1304,85,a2a3,soft_time
88,250,0,off,on,7,14,359424,184687,0,1773,103414,13866,33364,421,0.1341,237,a2a3,hard_time
88,250,1,off,on,7,14,362496,186300,0,1773,104294,13878,33680,428,0.1331,238,a2a3,hard_time
88,250,2,off,on,7,14,359424,184687,0,1773,103414,13866,33364,421,0.1341,237,a2a3,hard_time
88,500,0,off,on,8,16,544578,279660,0,2335,159066,18881,50982,1008,0.1187,361,c6a4,soft_time
88,500,1,off,on,8,16,544578,279660,0,2335,159066,18881,50982,1008,0.1187,361,c6a4,soft_time
88,500,2,off,on,8,16,544578,279660,0,2335,159066,18881,50982,1008,0.1187,364,c6a4,soft_time
88,1000,0,off,on,9,17,1391364,701130,0,5743,379701,51559,130208,6339,0.1358,914,c6a4,soft_time
88,1000,1,off,on,9,17,1391364,701130,0,5743,379701,51559,130208,6339,0.1358,914,c6a4,soft_time
88,1000,2,off,on,9,17,1391364,701130,0,5743,379701,51559,130208,6339,0.1358,912,c6a4,soft_time
89,10,0,off,on,5,11,16384,8539,0,39,4583,590,1585,0,0.1287,10,c7c8,hard_time
89,10,1,off,on,5,11,16384,8539,0,39,4583,590,1585,0,0.1287,10,c7c8,hard_time
89,10,2,off,on,5,11,16384,8539,0,39,4583,590,1585,0,0.1287,10,c7c8,hard_time
89,25,0,off,on,6,12,26340,14448,0,86,9707,1061,2749,0,0.1093,19,c7c8,soft_time
89,25,1,off,on,6,12,26340,14448,0,86,9707,1061,2749,0,0.1093,19,c7c8,soft_time
89,25,2,off,on,6,12,26340,14448,0,86,9707,1061,2749,0,0.1093,19,c7c8,soft_time
89,50,0,off,on,7,12,79801,41387,0,183,19156,3152,6136,3,0.1645,46,c7c8,soft_time
89,50,1,off,on,7,12,79801,41387,0,183,19156,3152,6136,3,0.1645,46,c7c8,soft_time
89,50,2,off,on,7,12,79801,41387,0,183,19156,3152,6136,3,0.1645,46,c7c8,soft_time
89,100,0,off,on,8,14,131491,67747,0,1133,37982,7524,11972,40,0.1981,83,c7c8,soft_time
89,100,1,off,on,8,14,131491,67747,0,1133,37982,7524,11972,40,0.1981,83,c7c8,soft_time
89,100,2,off,on,8,14,131491,67747,0,1133,37982,7524,11972,40,0.1981,82,c7c8,soft_time
89,250,0,off,on,9,15,338549,169317,0,2529,76922,18425,26618,231,0.2395,190,c7c8,soft_time
89,250,1,off,on,9,15,338549,169317,0,2529,76922,18425,26618,231,0.2395,190,c7c8,soft_time
89,250,2,off,on,9,15,338549,169317,0,2529,76922,18425,26618,231,0.2395,191,c7c8,soft_time
89,500,0,off,on,9,17,785408,399366,0,6067,202496,39410,65009,1476,0.1946,474,c7c8,hard_time
89,500,1,off,on,9,17,781312,397243,0,6066,201433,39320,64623,1453,0.1952,474,c7c8,hard_time
89,500,2,off,on,9,17,784384,398746,0,6066,201964,39351,64872,1469,0.1948,474,c7c8,hard_time
89,1000,0,off,on,10,17,1543168,776293,0,13800,417381,87338,130411,6175,0.2093,950,c7c8,hard_time
89,1000,1,off,on,10,17,1552384,780932,0,13821,418975,87773,130953,6218,0.2095,949,c7c8,hard_time
89,1000,2,off,on,10,17,1543168,776293,0,13800,417381,87338,130411,6175,0.2093,949,c7c8,hard_time
90,10,0,off,on,5,14,20939,10834,0,11,4261,704,1471,1,0.1652,10,a3a2,soft_time
90,10,1,off,on,5,14,20939,10834,0,11,4261,704,1471,1,0.1652,10,a3a2,soft_time
90,10,2,off,on,5,14,20939,10834,0,11,4261,704,1471,1,0.1652,10,a3a2,soft_time
90,25,0,off,on,6,14,35841,18349,0,284,9937,1797,3354,6,0.1808,21,a3a2,soft_time
90,25,1,off,on,6,14,35841,18349,0,284,9937,1797,3354,6,0.1808,21,a3a2,soft_time
90,25,2,off,on,6,14,35841,18349,0,284,9937,1797,3354,6,0.1808,21,a3a2,soft_time
90,50,0,off,on,6,14,84992,42632,0,491,18653,4167,6819,23,0.2234,47,a3a2,hard_time
90,50,1,off,on,6,14,90112,45255,0,505,19503,4293,7106,23,0.2201,48,a3a2,hard_time
90,50,2,off,on,6,14,84992,42632,0,491,18653,4167,6819,23,0.2234,46,a3a2,hard_time
90,100,0,off,on,7,14,163840,80729,0,1790,40900,10040,14628,73,0.2455,94,a3a2,hard_time
90,100,1,off,on,7,14,163840,80729,0,1790,40900,10040,14628,73,0.2455,94,a3a2,hard_time
90,100,2,off,on,7,14,162816,80192,0,1728,40420,9872,14515,72,0.2442,94,a3a2,hard_time
90,250,0,off,on,8,16,393216,194534,0,3635,106655,21808,35310,431,0.2045,236,a3a2,hard_time
90,250,1,off,on,8,16,395264,195564,0,3635,107044,21814,35452,438,0.2038,236,a3a2,hard_time
90,250,2,off,on,8,16,396288,196118,0,3635,107523,21852,35577,441,0.2032,237,a3a2,hard_time
90,500,0,off,on,8,16,723968,363226,0,5526,233789,33593,73531,2081,0.1437,475,a3a2,hard_time
90,500,1,off,on,8,16,723968,363226,0,5526,233789,33593,73531,2081,0.1437,475,a3a2,hard_time
90,500,2,off,on,8,16,718848,360567,0,5459,231093,33275,72781,2046,0.1440,475,a3a2,hard_time
90,1000,0,off,on,9,17,1612800,808465,0,9076,407971,68831,133310,6480,0.1687,950,g7g6,hard_time
90,1000,1,off,on,9,17,1612800,808465,0,9076,407971,68831,133310,6480,0.1687,949,g7g6,hard_time
90,1000,2,off,on,9,17,1614848,809879,0,9078,408997,68857,133386,6486,0.1684,950,g7g6,hard_time
91,10,0,off,on,4,10,13312,7234,0,21,4331,309,1247,0,0.0713,8,a2h2,hard_time
91,10,1,off,on,4,10,14336,7734,0,21,4450,323,1310,0,0.0726,9,a2h2,hard_time
91,10,2,off,on,4,10,14336,7734,0,21,4450,323,1310,0,0.0726,9,a2h2,hard_time
91,25,0,off,on,5,11,36864,19329,0,52,9570,1117,3090,1,0.1167,22,a2a3,hard_time
91,25,1,off,on,5,11,37888,19875,0,71,9964,1161,3198,1,0.1165,23,a2a3,hard_time
91,25,2,off,on,5,11,37888,19875,0,71,9964,1161,3198,1,0.1165,23,a2a3,hard_time
91,50,0,off,on,6,11,68578,36105,0,371,22057,2991,6751,18,0.1356,46,a2h2,soft_time
91,50,1,off,on,6,11,68578,36105,0,371,22057,2991,6751,18,0.1356,46,a2h2,soft_time
91,50,2,off,on,6,11,68578,36105,0,371,22057,2991,6751,18,0.1356,46,a2h2,soft_time
91,100,0,off,on,6,14,160768,82771,0,616,39964,6235,12645,53,0.1560,94,a2h2,hard_time
91,100,1,off,on,6,14,160768,82771,0,616,39964,6235,12645,53,0.1560,94,a2h2,hard_time
91,100,2,off,on,6,14,160768,82771,0,616,39964,6235,12645,53,0.1560,95,a2h2,hard_time
91,250,0,off,on,7,14,390144,196967,0,2346,105794,18005,34335,415,0.1702,236,a2h2,hard_time
91,250,1,off,on,7,14,392192,197982,0,2363,106832,18245,34660,424,0.1708,238,a2h2,hard_time
91,250,2,off,on,7,14,390144,196967,0,2346,105794,18005,34335,415,0.1702,236,a2h2,hard_time
91,500,0,off,on,8,16,814080,405860,0,6023,203060,42944,67634,1547,0.2115,474,a2h2,hard_time
91,500,1,off,on,8,16,812032,404882,0,6001,202690,42745,67505,1544,0.2109,476,a2h2,hard_time
91,500,2,off,on,8,16,814080,405860,0,6023,203060,42944,67634,1547,0.2115,475,a2h2,hard_time
91,1000,0,off,on,9,18,1584128,796264,0,11479,421310,78637,134447,6214,0.1866,949,a2h2,hard_time
91,1000,1,off,on,9,18,1576960,792502,0,11439,419127,78360,133872,6157,0.1870,949,a2h2,hard_time
91,1000,2,off,on,9,18,1580032,794015,0,11439,419653,78406,134097,6175,0.1868,949,a2h2,hard_time
92,10,0,off,on,5,14,20939,10834,0,11,4261,704,1471,1,0.1652,10,a3a2,soft_time
92,10,1,off,on,5,14,20939,10834,0,11,4261,704,1471,1,0.1652,10,a3a2,soft_time
92,10,2,off,on,5,14,20939,10834,0,11,4261,704,1471,1,0.1652,10,a3a2,soft_time
92,25,0,off,on,6,14,35841,18349,0,284,9937,1797,3354,6,0.1808,20,a3a2,soft_time
92,25,1,off,on,6,14,35841,18349,0,284,9937,1797,3354,6,0.1808,21,a3a2,soft_time
92,25,2,off,on,6,14,35841,18349,0,284,9937,1797,3354,6,0.1808,21,a3a2,soft_time
92,50,0,off,on,6,14,86016,43142,0,492,18822,4204,6893,23,0.2234,47,a3a2,hard_time
92,50,1,off,on,6,14,84992,42632,0,491,18653,4167,6819,23,0.2234,46,a3a2,hard_time
92,50,2,off,on,6,14,90112,45255,0,505,19503,4293,7106,23,0.2201,48,a3a2,hard_time
92,100,0,off,on,7,14,164864,81240,0,1831,41499,10235,14789,73,0.2466,94,a3a2,hard_time
92,100,1,off,on,7,14,164864,81240,0,1831,41499,10235,14789,73,0.2466,95,a3a2,hard_time
92,100,2,off,on,7,14,162816,80192,0,1728,40420,9872,14515,72,0.2442,94,a3a2,hard_time
92,250,0,off,on,8,16,393216,194534,0,3635,106655,21808,35310,431,0.2045,237,a3a2,hard_time
92,250,1,off,on,8,16,393216,194534,0,3635,106655,21808,35310,431,0.2045,236,a3a2,hard_time
92,250,2,off,on,8,16,393216,194534,0,3635,106655,21808,35310,431,0.2045,236,a3a2,hard_time
92,500,0,off,on,8,16,720896,361614,0,5489,232153,33380,73074,2066,0.1438,474,a3a2,hard_time
92,500,1,off,on,8,16,721920,362187,0,5489,232756,33434,73252,2074,0.1436,474,a3a2,hard_time
92,500,2,off,on,8,16,720896,361614,0,5489,232153,33380,73074,2066,0.1438,475,a3a2,hard_time
92,1000,0,off,on,9,17,1613824,809209,0,9077,408524,68843,133339,6482,0.1685,949,g7g6,hard_time
92,1000,1,off,on,9,17,1612800,808465,0,9076,407971,68831,133310,6480,0.1687,950,g7g6,hard_time
92,1000,2,off,on,9,17,1613824,809209,0,9077,408524,68843,133339,6482,0.1685,950,g7g6,hard_time
93,10,0,off,on,4,9,14336,7094,0,26,3303,586,1365,0,0.1774,8,a2h2,hard_time
93,10,1,off,on,4,9,15360,7583,0,26,3380,620,1416,0,0.1834,9,a2h2,hard_time
93,10,2,off,on,4,9,15360,7583,0,26,3380,620,1416,0,0.1834,8,a2h2,hard_time
93,25,0,off,on,5,12,39936,19667,0,253,8467,1493,3436,3,0.1763,23,a2h2,hard_time
93,25,1,off,on,6,12,41624,20505,0,375,9300,1696,3697,3,0.1824,23,a2h2,soft_time
93,25,2,off,on,5,12,39936,19667,0,253,8467,1493,3436,3,0.1763,22,a2h2,hard_time
93,50,0,off,on,6,12,82944,41395,0,724,18249,3478,6715,15,0.1906,47,a2h2,hard_time
93,50,1,off,on,6,12,83968,41873,0,749,18395,3526,6783,15,0.1917,47,a2h2,hard_time
93,50,2,off,on,6,12,82944,41395,0,724,18249,3478,6715,15,0.1906,47,a2h2,hard_time
93,100,0,off,on,7,14,166912,83090,0,980,37066,5574,13919,50,0.1504,95,a2h2,hard_time
93,100,1,off,on,7,14,161792,80635,0,978,36542,5529,13616,50,0.1513,94,a2h2,hard_time
93,100,2,off,on,7,14,163840,81610,0,980,36750,5541,13744,50,0.1508,95,a2h2,hard_time
93,250,0,off,on,8,15,290033,145741,0,2175,77659,12992,25805,198,0.1673,180,a2h2,soft_time
93,250,1,off,on,8,15,290033,145741,0,2175,77659,12992,25805,198,0.1673,180,a2h2,soft_time
93,250,2,off,on,8,15,290033,145741,0,2175,77659,12992,25805,198,0.1673,178,a2h2,soft_time
93,500,0,off,on,9,15,693982,345769,0,4593,180130,34448,59964,1201,0.1912,420,a2h2,soft_time
93,500,1,off,on,9,15,693982,345769,0,4593,180130,34448,59964,1201,0.1912,422,a2h2,soft_time
93,500,2,off,on,9,15,693982,345769,0,4593,180130,34448,59964,1201,0.1912,424,a2h2,soft_time
93,1000,0,off,on,9,16,1479680,749417,0,9960,421864,65790,132611,6256,0.1560,949,a2h2,hard_time
93,1000,1,off,on,9,16,1484800,752733,0,9970,424746,66018,133091,6300,0.1554,949,a2h2,hard_time
93,1000,2,off,on,9,16,1489920,755467,0,9989,426619,66141,133676,6348,0.1550,950,a2h2,hard_time
94,10,0,off,on,4,9,18432,9366,0,8,3531,684,1333,0,0.1937,9,a3a2,hard_time
94,10,1,off,on,4,9,18432,9366,0,8,3531,684,1333,0,0.1937,9,a3a2,hard_time
94,10,2,off,on,4,9,18432,9366,0,8,3531,684,1333,0,0.1937,9,a3a2,hard_time
94,25,0,off,on,6,11,34017,17084,0,292,8845,1657,3140,2,0.1873,20,a3a2,soft_time
94,25,1,off,on,6,11,34017,17084,0,292,8845,1657,3140,2,0.1873,20,a3a2,soft_time
94,25,2,off,on,6,11,34017,17084,0,292,8845,1657,3140,2,0.1873,19,a3a2,soft_time
94,50,0,off,on,6,14,80896,40127,0,551,17742,3956,6864,12,0.2230,46,a3a2,hard_time
94,50,1,off,on,6,14,80896,40127,0,551,17742,3956,6864,12,0.2230,46,a3a2,hard_time
94,50,2,off,on,6,14,82944,41095,0,570,18127,4084,7043,12,0.2253,47,a3a2,hard_time
94,100,0,off,on,7,14,156672,76201,0,1777,39541,9526,14532,49,0.2409,94,a3a2,hard_time
94,100,1,off,on,7,14,158720,77176,0,1792,39817,9614,14648,53,0.2415,94,a3a2,hard_time
94,100,2,off,on,7,14,160768,78249,0,1824,40659,9779,14799,56,0.2405,95,a3a2,hard_time
94,250,0,off,on,9,16,364686,176191,0,3632,91882,23421,34250,365,0.2549,224,a3a2,soft_time
94,250,1,off,on,9,16,364686,176191,0,3632,91882,23421,34250,365,0.2549,224,a3a2,soft_time
94,250,2,off,on,9,16,364686,176191,0,3632,91882,23421,34250,365,0.2549,225,a3a2,soft_time
94,500,0,off,on,9,17,862208,418925,0,5494,178648,38494,69220,1644,0.2155,475,a3a2,hard_time
94,500,1,off,on,9,17,861184,418400,0,5494,178476,38480,69166,1640,0.2156,475,a3a2,hard_time
94,500,2,off,on,9,17,857088,416531,0,5458,177944,38324,68882,1629,0.2154,474,a3a2,hard_time
94,1000,0,off,on,10,19,1559552,769415,0,13423,401403,82089,135729,6354,0.2045,950,a3a2,hard_time
94,1000,1,off,on,10,19,1565696,772726,0,13423,403040,82438,136055,6389,0.2045,950,a3a2,hard_time
94,1000,2,off,on,10,19,1552384,765802,0,13395,399170,81837,134953,6289,0.2050,949,a3a2,hard_time
95,10,0,off,on,4,10,19456,9795,0,9,3468,632,1473,0,0.1822,9,a2a3,hard_time
95,10,1,off,on,4,10,19456,9795,0,9,3468,632,1473,0,0.1822,9,a2a3,hard_time
95,10,2,off,on,4,10,19456,9795,0,9,3468,632,1473,0,0.1822,9,a2a3,hard_time
95,25,0,off,on,5,11,40960,21116,0,46,9795,1261,3511,0,0.1287,23,a2a3,hard_time
95,25,1,off,on,5,11,40960,21116,0,46,9795,1261,3511,0,0.1287,23,a2a3,hard_time
95,25,2,off,on,5,11,40960,21116,0,46,9795,1261,3511,0,0.1287,23,a2a3,hard_time
95,50,0,off,on,6,14,82944,42381,0,485,20203,2949,6997,6,0.1460,47,a2h2,hard_time
95,50,1,off,on,6,14,82944,42381,0,485,20203,2949,6997,6,0.1460,47,a2h2,hard_time
95,50,2,off,on,6,14,82944,42381,0,485,20203,2949,6997,6,0.1460,47,a2h2,hard_time
95,100,0,off,on,7,14,152055,75837,0,830,28909,5749,11100,34,0.1989,77,a2h2,soft_time
95,100,1,off,on,7,14,152055,75837,0,830,28909,5749,11100,34,0.1989,77,a2h2,soft_time
95,100,2,off,on,7,14,152055,75837,0,830,28909,5749,11100,34,0.1989,78,a2h2,soft_time
95,250,0,off,on,8,16,417792,208511,0,2918,99585,18369,34574,426,0.1845,236,a2h2,hard_time
95,250,1,off,on,8,16,417792,208511,0,2918,99585,18369,34574,426,0.1845,236,a2h2,hard_time
95,250,2,off,on,8,16,420864,210083,0,2922,101108,18477,34975,437,0.1827,237,a2h2,hard_time
95,500,0,off,on,9,16,699458,342714,0,5012,152297,34419,55913,1021,0.2260,377,a2h2,soft_time
95,500,1,off,on,9,16,699458,342714,0,5012,152297,34419,55913,1021,0.2260,378,a2h2,soft_time
95,500,2,off,on,9,16,699458,342714,0,5012,152297,34419,55913,1021,0.2260,379,a2h2,soft_time
95,1000,0,off,on,10,18,1532028,757012,0,15852,376998,82301,130885,5869,0.2183,877,a2h2,soft_time
95,1000,1,off,on,10,18,1532028,757012,0,15852,376998,82301,130885,5869,0.2183,878,a2h2,soft_time
95,1000,2,off,on,10,18,1532028,757012,0,15852,376998,82301,130885,5869,0.2183,879,a2h2,soft_time
96,10,0,off,on,5,9,15787,8024,0,23,3458,496,1351,0,0.1434,8,a3a5,soft_time
96,10,1,off,on,5,9,15787,8024,0,23,3458,496,1351,0,0.1434,8,a3a5,soft_time
96,10,2,off,on,5,9,15787,8024,0,23,3458,496,1351,0,0.1434,8,a3a5,soft_time
96,25,0,off,on,5,12,44032,22510,0,167,10159,1485,3822,4,0.1462,24,a3a5,hard_time
96,25,1,off,on,5,12,41984,21382,0,144,9185,1442,3551,4,0.1570,22,a3a5,hard_time
96,25,2,off,on,5,12,41984,21382,0,144,9185,1442,3551,4,0.1570,22,a3a5,hard_time
96,50,0,off,on,6,14,79872,40806,0,560,20973,2918,7310,21,0.1391,47,a3a5,hard_time
96,50,1,off,on,6,14,79872,40806,0,560,20973,2918,7310,21,0.1391,46,a3a5,hard_time
96,50,2,off,on,6,14,79872,40806,0,560,20973,2918,7310,21,0.1391,47,a3a5,hard_time
96,100,0,off,on,6,14,165888,83834,0,858,39335,5166,14080,76,0.1313,94,a3a5,hard_time
96,100,1,off,on,6,14,168960,85426,0,858,40021,5186,14285,79,0.1296,95,a3a5,hard_time
96,100,2,off,on,6,14,168960,85426,0,858,40021,5186,14285,79,0.1296,95,a3a5,hard_time
96,250,0,off,on,7,14,405504,201995,0,2585,99185,14704,36736,513,0.1482,236,a3a2,hard_time
96,250,1,off,on,7,14,405504,201995,0,2585,99185,14704,36736,513,0.1482,237,a3a2,hard_time
96,250,2,off,on,7,14,402432,200450,0,2532,98201,14521,36409,500,0.1479,236,a3a2,hard_time
96,500,0,off,on,8,15,780288,388808,0,5728,209082,34763,73310,1995,0.1663,475,g7g6,hard_time
96,500,1,off,on,8,15,780288,388808,0,5728,209082,34763,73310,1995,0.1663,474,g7g6,hard_time
96,500,2,off,on,8,15,780288,388808,0,5728,209082,34763,73310,1995,0.1663,476,g7g6,hard_time
96,1000,0,off,on,9,17,1628160,813584,0,8574,389506,62951,134090,6441,0.1616,949,g7g6,hard_time
96,1000,1,off,on,9,17,1624064,811632,0,8560,389180,62863,133874,6417,0.1615,949,g7g6,hard_time
96,1000,2,off,on,9,17,1635328,816965,0,8599,390086,63198,134522,6483,0.1620,951,g7g6,hard_time
97,10,0,off,on,4,10,17408,8693,0,24,3542,591,1471,1,0.1669,9,a2h2,hard_time
97,10,1,off,on,4,10,17408,8693,0,24,3542,591,1471,1,0.1669,8,a2h2,hard_time
97,10,2,off,on,4,10,18432,9191,0,24,3623,619,1521,1,0.1709,8,a2h2,hard_time
97,25,0,off,on,5,12,40960,20587,0,312,11054,1884,4145,5,0.1704,24,a2h2,hard_time
97,25,1,off,on,5,12,40960,20587,0,312,11054,1884,4145,5,0.1704,24,a2h2,hard_time
97,25,2,off,on,5,12,40960,20587,0,312,11054,1884,4145,5,0.1704,23,a2h2,hard_time
97,50,0,off,on,6,14,71680,37309,0,478,22177,2947,7034,13,0.1329,46,a2h2,hard_time
97,50,1,off,on,6,14,73728,38221,0,534,22854,3184,7238,15,0.1393,47,a2h2,hard_time
97,50,2,off,on,6,14,73728,38221,0,534,22854,3184,7238,15,0.1393,47,a2h2,hard_time
97,100,0,off,on,6,14,168960,86258,0,644,38857,5180,13108,76,0.1333,95,a2h2,hard_time
97,100,1,off,on,6,14,168960,86258,0,644,38857,5180,13108,76,0.1333,95,a2h2,hard_time
97,100,2,off,on,6,14,168960,86258,0,644,38857,5180,13108,76,0.1333,95,a2h2,hard_time
97,250,0,off,on,8,14,318200,159452,0,2855,83527,16111,28274,327,0.1929,187,a2h2,soft_time
97,250,1,off,on,8,14,318200,159452,0,2855,83527,16111,28274,327,0.1929,188,a2h2,soft_time
97,250,2,off,on,8,14,318200,159452,0,2855,83527,16111,28274,327,0.1929,189,a2h2,soft_time
97,500,0,off,on,9,16,776268,383576,0,6026,185612,39571,64927,1576,0.2132,437,a2h2,soft_time
97,500,1,off,on,9,16,776268,383576,0,6026,185612,39571,64927,1576,0.2132,439,a2h2,soft_time
97,500,2,off,on,9,16,776268,383576,0,6026,185612,39571,64927,1576,0.2132,437,a2h2,soft_time
97,1000,0,off,on,9,17,1652736,818218,0,9523,409376,75724,143515,7483,0.1850,951,a2h2,hard_time
97,1000,1,off,on,9,17,1645568,814681,0,9487,408274,75603,143075,7424,0.1852,949,a2h2,hard_time
97,1000,2,off,on,9,17,1649664,816627,0,9504,408533,75628,143262,7449,0.1851,949,a2h2,hard_time
98,10,0,off,on,4,12,11264,6804,0,21,5110,216,941,0,0.0423,8,h7h5,hard_time
98,10,1,off,on,4,12,12288,7390,0,22,5419,220,1014,0,0.0406,8,h7h5,hard_time
98,10,2,off,on,4,12,11264,6804,0,21,5110,216,941,0,0.0423,8,h7h5,hard_time
98,25,0,off,on,5,12,35600,19467,0,74,11722,970,2968,2,0.0828,23,h2h1,soft_time
98,25,1,off,on,4,12,34816,19087,0,74,11637,940,2924,2,0.0808,22,h7h5,hard_time
98,25,2,off,on,4,12,34816,19087,0,74,11637,940,2924,2,0.0808,22,h7h5,hard_time
98,50,0,off,on,6,12,67114,35408,0,281,21165,2384,6326,7,0.1126,42,h2h1,soft_time
98,50,1,off,on,6,12,67114,35408,0,281,21165,2384,6326,7,0.1126,42,h2h1,soft_time
98,50,2,off,on,6,12,67114,35408,0,281,21165,2384,6326,7,0.1126,42,h2h1,soft_time
98,100,0,off,on,6,14,157696,82428,0,534,44379,5169,13482,61,0.1165,95,h2h1,hard_time
98,100,1,off,on,6,14,156672,81938,0,533,44259,5107,13420,61,0.1154,94,h2h1,hard_time
98,100,2,off,on,6,14,156672,81938,0,533,44259,5107,13420,61,0.1154,94,h2h1,hard_time
98,250,0,off,on,7,14,394240,201705,0,1400,107542,14637,35048,456,0.1361,237,d8c8,hard_time
98,250,1,off,on,7,14,394240,201705,0,1400,107542,14637,35048,456,0.1361,237,d8c8,hard_time
98,250,2,off,on,7,14,398336,203805,0,1401,108185,14742,35239,460,0.1363,237,d8c8,hard_time
98,500,0,off,on,7,15,820224,414378,0,3153,208655,31866,71028,1925,0.1527,476,d8c8,hard_time
98,500,1,off,on,7,15,820224,414378,0,3153,208655,31866,71028,1925,0.1527,475,d8c8,hard_time
98,500,2,off,on,7,15,820224,414378,0,3153,208655,31866,71028,1925,0.1527,477,d8c8,hard_time
98,1000,0,off,on,8,16,1584128,799728,0,7398,431927,75212,138333,7238,0.1741,950,h7h6,hard_time
98,1000,1,off,on,8,16,1584128,799728,0,7398,431927,75212,138333,7238,0.1741,949,h7h6,hard_time
98,1000,2,off,on,8,16,1584128,799728,0,7398,431927,75212,138333,7238,0.1741,949,h7h6,hard_time
