# experiment=depth_vs_time engine=helix-f3270d5 date=20260808-025921
# suite=tests/data/stockfish-bench-all.epd pvs=on nmp=off reps=3 positions=309
fen_id,budget_ms,rep,pvs,nmp,completed_depth,seldepth,nodes,qnodes,researches,null_cutoffs,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,stop_reason
7,100,0,on,off,5,17,155648,92750,10,0,33647,3397,8294,23,0.1010,95,f4g3,hard_time
7,100,1,on,off,5,17,153600,91551,10,0,32733,3214,7939,22,0.0982,94,f4g3,hard_time
7,100,2,on,off,5,17,155648,92750,10,0,33647,3397,8294,23,0.1010,95,f4g3,hard_time
7,250,0,on,off,5,17,316416,208082,10,0,101923,12847,25128,291,0.1260,236,f4g3,hard_time
7,250,1,on,off,5,17,318464,209660,10,0,102671,12850,25250,293,0.1252,237,f4g3,hard_time
7,250,2,on,off,5,17,316416,208082,10,0,101923,12847,25128,291,0.1260,236,f4g3,hard_time
7,500,0,on,off,6,17,823296,482644,15,0,173169,27483,48196,906,0.1587,474,f4e5,hard_time
7,500,1,on,off,6,17,820224,481089,15,0,172990,27436,48114,901,0.1586,475,f4e5,hard_time
7,500,2,on,off,6,17,805888,473421,15,0,171784,27269,47789,885,0.1587,474,f4e5,hard_time
7,1000,0,on,off,6,19,1968128,1076276,16,0,291646,53308,88224,2707,0.1828,949,f4e5,hard_time
7,1000,1,on,off,6,19,1964032,1074179,16,0,291412,53232,88113,2700,0.1827,950,f4e5,hard_time
7,1000,2,on,off,6,19,1974272,1079532,16,0,292157,53435,88396,2716,0.1829,951,f4e5,hard_time
8,10,0,on,off,3,11,13312,9051,0,0,3667,96,562,0,0.0262,8,a1d1,hard_time
8,10,1,on,off,3,11,14336,9968,0,0,4153,101,608,0,0.0243,9,a1d1,hard_time
8,10,2,on,off,3,11,13312,9051,0,0,3667,96,562,0,0.0262,8,a1d1,hard_time
8,25,0,on,off,3,11,28672,22540,0,0,10845,217,1338,0,0.0200,22,a1d1,hard_time
8,25,1,on,off,3,11,28672,22540,0,0,10845,217,1338,0,0.0200,22,a1d1,hard_time
8,25,2,on,off,3,11,28672,22540,0,0,10845,217,1338,0,0.0200,23,a1d1,hard_time
8,50,0,on,off,4,13,45628,36975,0,0,19266,582,2342,0,0.0302,38,a1d1,soft_time
8,50,1,on,off,4,13,45628,36975,0,0,19266,582,2342,0,0.0302,38,a1d1,soft_time
8,50,2,on,off,4,13,45628,36975,0,0,19266,582,2342,0,0.0302,38,a1d1,soft_time
8,100,0,on,off,4,15,160768,104697,5,0,36628,1883,5339,12,0.0514,94,a1d1,hard_time
8,100,1,on,off,4,15,164864,106823,5,0,36865,1927,5421,12,0.0523,95,a1d1,hard_time
8,100,2,on,off,4,15,161792,105281,5,0,36763,1896,5361,12,0.0516,94,a1d1,hard_time
8,250,0,on,off,5,20,401408,255487,8,0,95595,9310,17346,133,0.0974,237,a1d1,hard_time
8,250,1,on,off,5,20,402432,256303,8,0,96168,9349,17431,136,0.0972,237,a1d1,hard_time
8,250,2,on,off,5,20,399360,253666,8,0,94574,9275,17255,130,0.0981,237,a1d1,hard_time
8,500,0,on,off,5,20,670720,479115,8,0,220001,18871,34627,463,0.0858,474,a1d1,hard_time
8,500,1,on,off,5,20,666624,475641,8,0,218053,18834,34376,452,0.0864,474,a1d1,hard_time
8,500,2,on,off,5,20,672768,480700,8,0,220818,18895,34851,466,0.0856,474,a1d1,hard_time
8,1000,0,on,off,6,21,1153603,863149,9,0,447042,43244,64514,1832,0.0967,892,b3c2,soft_time
8,1000,1,on,off,6,21,1153603,863149,9,0,447042,43244,64514,1832,0.0967,894,b3c2,soft_time
8,1000,2,on,off,6,21,1153603,863149,9,0,447042,43244,64514,1832,0.0967,892,b3c2,soft_time
9,10,0,on,off,3,11,15360,10068,1,0,3287,115,662,0,0.0350,8,e3g3,hard_time
9,10,1,on,off,3,11,16384,10959,1,0,3678,118,724,0,0.0321,9,e3g3,hard_time
9,10,2,on,off,3,11,15360,10068,1,0,3287,115,662,0,0.0350,8,e3g3,hard_time
9,25,0,on,off,3,11,31744,23641,1,0,9608,286,1826,0,0.0298,23,e3g3,hard_time
9,25,1,on,off,3,11,32768,24435,1,0,10046,328,1918,0,0.0326,23,e3g3,hard_time
9,25,2,on,off,3,11,30720,22836,1,0,9300,278,1718,0,0.0299,22,e3g3,hard_time
