# experiment=tree_reuse engine=helix-f3270d5 date=20260808-145828
# games=tests/data/thesis-games.txt budget_ms=500 mode=clear game_count=30
game_id,ply,side,mode,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,played_move
3,28,w,clear,7,19,790528,494996,29,196936,15575,35758,480,0.0791,474,d1e1,d1e1
3,29,b,clear,6,18,718848,465891,20,209623,14568,36243,406,0.0695,475,d7e5,f8e8
3,30,w,clear,6,18,865280,519000,47,185727,14839,32661,355,0.0799,475,c1e3,b1b3
3,31,b,clear,6,19,741376,473509,49,204612,16390,33716,345,0.0801,475,d7e5,d8e7
3,32,w,clear,7,19,829440,494988,17,184398,17674,36073,481,0.0958,474,b3e3,b3e3
3,33,b,clear,8,20,761856,473331,27,203529,16712,36949,444,0.0821,475,d7e5,d7e5
3,34,w,clear,7,20,742400,477116,29,203766,12272,32233,344,0.0602,474,c1b2,f3d2
3,35,b,clear,6,21,690176,452823,41,209120,12463,31414,336,0.0596,474,c8f5,c8f5
3,36,w,clear,6,20,630134,422833,31,196111,8064,22395,143,0.0411,438,d2e4,d2f1
3,37,b,clear,6,19,734208,469336,22,204354,12346,33172,355,0.0604,475,e7h4,e7h4
3,38,w,clear,6,19,676864,455149,10,208089,8429,32513,425,0.0405,475,c1b2,f1g3
3,39,b,clear,6,18,552418,387038,3,174991,6221,25754,284,0.0356,396,e5c4,e5g4
3,40,w,clear,7,18,729088,462252,16,195991,12302,34219,430,0.0628,474,e2g4,e2g4
3,41,b,clear,8,18,616751,378073,23,178380,18746,36559,523,0.1051,403,e8e3,e8e3
3,42,w,clear,8,21,783123,448484,29,181490,23988,43769,618,0.1322,442,c1e3,c1e3
3,43,b,clear,7,17,906240,500568,33,185515,21325,51381,816,0.1150,475,h4g4,h4g4
3,44,w,clear,7,16,905216,498338,7,182216,18695,52382,1008,0.1026,475,e1d2,e3d2
3,45,b,clear,7,15,813056,436831,72,190880,24848,55627,966,0.1302,474,f5d3,f5d3
3,46,w,clear,6,16,746496,414187,70,208706,29006,56807,954,0.1390,474,d2h6,e1e3
3,47,b,clear,7,16,857088,452362,64,188531,21623,56135,1117,0.1147,475,g4c4,g4d4
3,48,w,clear,7,16,838656,446068,80,186078,28898,56684,1017,0.1553,474,e3g5,e3e1
3,49,b,clear,7,15,870193,457770,69,170610,18905,50531,812,0.1108,461,d4c4,d4c4
3,50,w,clear,6,13,866304,448998,72,181935,23615,56850,1120,0.1298,474,a2a3,h2h4
3,51,b,clear,7,16,924672,487545,23,189442,22367,56085,1115,0.1181,475,c4h4,c4h4
3,52,w,clear,7,16,855040,457475,42,204772,24619,58272,1061,0.1202,474,e1e3,d2a5
3,53,b,clear,6,15,1025024,532587,20,162967,18082,49766,898,0.1110,476,b7b6,h7h5
3,54,w,clear,6,15,796672,446551,114,210310,26621,49626,722,0.1266,475,e1e3,a5d2
3,55,b,clear,7,16,814080,441561,48,208952,28732,53906,943,0.1375,475,h4g4,h4g4
3,56,w,clear,6,14,695296,394706,30,253253,37261,57955,1146,0.1471,475,e1e3,e1a1
3,57,b,clear,7,15,922624,486144,18,186100,25311,52647,981,0.1360,474,h5h4,a8e8
3,58,w,clear,7,17,788480,426160,41,189744,26065,55517,1067,0.1374,475,d2h6,d2h6
3,59,b,clear,8,17,573728,309999,39,142179,23455,39589,461,0.1650,359,g4d4,g4d4
3,60,w,clear,7,17,1049600,553200,39,152309,21772,49404,751,0.1429,474,a1d1,h6g7
3,61,b,clear,9,17,1078272,538154,17,174148,47113,58112,1035,0.2705,475,d4a1,d4a1
3,62,w,clear,12,18,1093632,499786,31,230623,108139,70502,1716,0.4689,476,g7a1,g7a1
3,63,b,clear,12,17,1053703,482440,34,244659,111715,70234,1706,0.4566,474,e8e1,e8e1
3,64,w,clear,11,19,1165312,555555,34,177643,55380,69414,1723,0.3117,474,g1h2,g3f1
4,0,w,clear,8,21,776870,418051,35,193726,31254,54047,840,0.1613,457,e2e4,g1f3
4,1,b,clear,8,21,823296,444933,17,181175,22859,49575,893,0.1262,474,d7d5,g8f6
4,2,w,clear,8,20,708373,390233,21,188115,24252,47333,726,0.1289,446,d2d4,g2g3
4,3,b,clear,7,20,765952,412405,13,200938,27941,53306,1079,0.1391,475,d7d5,g7g6
4,4,w,clear,8,20,674664,368279,0,155801,17424,41015,676,0.1118,421,f1g2,c2c4
