# experiment=time_to_quality engine=helix-f3270d5 date=20260808-053245
# suite=tests/data/stockfish-bench-all.epd nmp=off reps=3 positions=309
# scored with stockfish depth=20
fen_id,fen,budget_ms,rep,nmp,bestmove,completed_depth,nodes,time_ms,stop_reason,sf_best,sf_eval_best,sf_eval_played,cpl,agreement
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,250,2,off,c4b3,6,359455,224,soft_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,500,0,off,c4b3,6,680960,474,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,500,1,off,c4b3,6,691200,475,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,500,2,off,c4b3,6,705536,474,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,1000,0,off,c4b3,6,1393664,950,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,1000,1,off,c4b3,6,1381376,950,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,1000,2,off,c4b3,6,1339392,949,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,2000,0,off,c4b3,6,2792448,1900,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,2000,1,off,c4b3,6,2738176,1899,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,2000,2,off,c4b3,6,2818048,1901,hard_time,e6e5,-100,-239,139,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,5000,0,off,b5b4,7,7655424,4750,hard_time,e6e5,-100,-241,141,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,5000,1,off,b5b4,7,7582720,4750,hard_time,e6e5,-100,-241,141,0
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,5000,2,off,b5b4,7,7556096,4750,hard_time,e6e5,-100,-241,141,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,10,0,off,b5c4,3,12288,8,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,10,1,off,b5c4,3,13312,8,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,10,2,off,b5c4,3,12288,8,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,25,0,off,b5c4,4,33792,23,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,25,1,off,b5c4,4,34816,22,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,25,2,off,b5c4,4,33792,22,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,50,0,off,b5c4,4,63488,47,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,50,1,off,b5c4,4,63488,46,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,50,2,off,b5c4,4,63488,46,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,100,0,off,b5b4,5,164864,95,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,100,1,off,b5b4,5,162816,94,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,100,2,off,b5b4,5,164864,96,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,250,0,off,b5b4,5,433152,237,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,250,1,off,b5b4,5,427008,237,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,250,2,off,b5b4,5,431104,237,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,500,0,off,b5c4,6,753664,475,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,500,1,off,b5c4,6,746496,475,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,500,2,off,b5c4,6,746496,474,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,1000,0,off,b5c4,6,1612800,950,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,1000,1,off,b5c4,6,1631232,950,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,1000,2,off,b5c4,6,1637376,950,hard_time,b5b4,-104,-191,87,0
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,2000,0,off,b5b4,7,2632555,1453,soft_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,2000,1,off,b5b4,7,2632555,1456,soft_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,2000,2,off,b5b4,7,2632555,1449,soft_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,5000,0,off,b5b4,7,7424000,4751,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,5000,1,off,b5b4,7,7489536,4750,hard_time,b5b4,-104,-104,0,1
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,5000,2,off,b5b4,7,7334912,4749,hard_time,b5b4,-104,-104,0,1
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,10,0,off,b4b3,4,10433,6,soft_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,10,1,off,b4b3,4,15360,8,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,10,2,off,b4b3,4,16384,10,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,25,0,off,b4b3,4,52224,22,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,25,1,off,b4b3,4,53248,22,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,25,2,off,b4b3,4,55296,22,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,50,0,off,b4b3,5,112640,47,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,50,1,off,b4b3,5,109568,46,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,50,2,off,b4b3,5,112640,46,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,100,0,off,b4b3,5,167936,96,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,100,1,off,b4b3,5,165888,94,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,100,2,off,b4b3,5,167936,95,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,250,0,off,b4b3,6,377856,236,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,250,1,off,b4b3,6,380928,237,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,250,2,off,b4b3,6,379904,237,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,500,0,off,b4b3,6,1103872,474,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,500,1,off,b4b3,6,1102848,474,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,500,2,off,b4b3,6,1090560,475,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,1000,0,off,b4b3,7,2151424,949,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,1000,1,off,b4b3,7,2153472,950,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,1000,2,off,b4b3,7,2131968,949,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,2000,0,off,b4b3,7,3202048,1900,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,2000,1,off,b4b3,7,3249152,1900,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,2000,2,off,b4b3,7,3202048,1900,hard_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,5000,0,off,b4b3,8,5512549,3785,soft_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,5000,1,off,b4b3,8,5512549,3832,soft_time,b4c3,-98,-148,50,0
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,5000,2,off,b4b3,8,5512549,3860,soft_time,b4c3,-98,-148,50,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,10,0,off,c6d4,4,9776,6,soft_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,10,1,off,c6d4,4,9776,7,soft_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,10,2,off,c6d4,4,9776,6,soft_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,25,0,off,c6d4,4,48128,22,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,25,1,off,c6d4,4,51200,23,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,25,2,off,c6d4,5,51448,22,soft_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,50,0,off,c6d4,5,88064,46,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,50,1,off,c6d4,5,89088,47,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,50,2,off,c6d4,5,90112,47,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,100,0,off,c6d4,5,193536,95,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,100,1,off,c6d4,5,193536,95,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,100,2,off,c6d4,5,190464,94,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,250,0,off,b4b3,6,392192,237,hard_time,b4c3,-85,-192,107,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,250,1,off,b4b3,6,392192,237,hard_time,b4c3,-85,-192,107,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,250,2,off,b4b3,6,389120,236,hard_time,b4c3,-85,-192,107,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,500,0,off,b4b3,6,889856,475,hard_time,b4c3,-85,-192,107,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,500,1,off,b4b3,6,898048,475,hard_time,b4c3,-85,-192,107,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,500,2,off,b4b3,6,896000,474,hard_time,b4c3,-85,-192,107,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,1000,0,off,c6d4,7,1725440,949,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,1000,1,off,c6d4,7,1723392,949,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,1000,2,off,c6d4,7,1735680,950,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,2000,0,off,c6d4,7,2835456,1900,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,2000,1,off,c6d4,7,2847744,1899,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,2000,2,off,c6d4,7,2845696,1900,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,5000,0,off,c6d4,8,7393280,4749,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,5000,1,off,c6d4,8,7520256,4750,hard_time,b4c3,-85,-191,106,0
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,5000,2,off,c6d4,8,7304192,4749,hard_time,b4c3,-85,-191,106,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,10,0,off,h8g8,3,16384,9,hard_time,f7f6,-83,-210,127,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,10,1,off,h8g8,3,16384,10,hard_time,f7f6,-83,-210,127,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,10,2,off,h8g8,3,16384,10,hard_time,f7f6,-83,-210,127,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,25,0,off,c6d4,4,43008,23,hard_time,f7f6,-83,-101,18,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,25,1,off,c6d4,4,43008,23,hard_time,f7f6,-83,-101,18,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,25,2,off,c6d4,4,43008,23,hard_time,f7f6,-83,-101,18,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,50,0,off,c6d4,4,77824,47,hard_time,f7f6,-83,-101,18,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,50,1,off,c6d4,4,76800,46,hard_time,f7f6,-83,-101,18,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,50,2,off,c6d4,4,74752,46,hard_time,f7f6,-83,-101,18,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,100,0,off,e7f6,5,168960,94,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,100,1,off,e7f6,5,169984,94,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,100,2,off,e7f6,5,172032,95,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,250,0,off,e7f6,6,279138,201,soft_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,250,1,off,e7f6,6,279138,201,soft_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,250,2,off,e7f6,6,279138,199,soft_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,500,0,off,e7f6,6,667648,475,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,500,1,off,e7f6,6,672768,475,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,500,2,off,e7f6,6,674816,475,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,1000,0,off,e7f6,7,1442671,786,soft_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,1000,1,off,e7f6,7,1442671,765,soft_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,1000,2,off,e7f6,7,1442671,782,soft_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,2000,0,off,e7f6,7,3572736,1899,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,2000,1,off,e7f6,7,3576832,1900,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,2000,2,off,e7f6,7,3575808,1900,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,5000,0,off,e7f6,7,6818816,4750,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,5000,1,off,e7f6,7,6909952,4751,hard_time,f7f6,-83,-147,64,0
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,5000,2,off,e7f6,7,6929408,4750,hard_time,f7f6,-83,-147,64,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,10,0,off,b8c8,4,10578,8,soft_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,10,1,off,b8c8,4,10578,8,soft_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,10,2,off,b8c8,4,10578,8,soft_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,25,0,off,b8c8,4,27648,22,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,25,1,off,b8c8,4,27648,23,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,25,2,off,b8c8,4,29696,23,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,50,0,off,b8c8,5,90112,47,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,50,1,off,b8c8,5,90112,48,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,50,2,off,b8c8,5,90112,48,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,100,0,off,b8c8,5,179200,96,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,100,1,off,b8c8,5,179200,96,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,100,2,off,b8c8,5,179200,96,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,250,0,off,b8c8,6,320512,238,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,250,1,off,b8c8,6,320512,239,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,250,2,off,b8c8,6,320512,238,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,500,0,off,b8c8,6,600064,474,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,500,1,off,b8c8,6,596992,474,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,500,2,off,b8c8,6,590848,475,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,1000,0,off,b8c8,6,1186816,950,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,1000,1,off,b8c8,6,1200128,949,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,1000,2,off,b8c8,6,1242112,949,hard_time,e7b4,-87,-172,85,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,2000,0,off,e8d8,7,3182592,1900,hard_time,e7b4,-87,-321,234,0
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,2000,1,off,e8d8,7,3198976,1899,hard_time,e7b4,-87,-321,234,0
